pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
15219,EQ,nse_cm,,PATINTLOG,PATINTLOG-EQ,,PATINTLOG,INE529D01014,,,,PATEL INT. LOG. LTD,,,1,1,-1,-1,2,-1,NSE,,,884476800,,884476800,0,0,0,0,1441152000,8.73-13.09,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2275453.00,1,0,1309,873,1,1,1,0,0,1,0,6.95857e+07,0,0,2275453,
758650,N0,nse_cm,,790TIL28,790TIL28-N0,,790TIL28-N0,INE939L08013,,,,TIL 7.90% 2028 SR 1,,,1,1,-1,-1,2,-1,NSE,,,1440201600,,1440201600,0,0,0,0,0,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,75000,0,0,999,
2472,EQ,nse_cm,,OILCOUNTUB,OILCOUNTUB-EQ,,OILCOUNTUB,INE591A01010,,,,OIL COUNTRY TUBULAR LTD,,,1,1,-1,-1,2,-1,NSE,,,476668800,,494208000,0,0,1411603200,1412121600,0,39.68-59.52,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1700057.00,1,0,5952,3968,1,1,1,0,0,1,0,5.19895e+07,0,0,1700057,Security is under Surveillance Measure - EPS based on previous 4 trailing quarters in the scrip is zero
6286,EQ,nse_cm,,GULPOLY,GULPOLY-EQ,,GULPOLY,INE255D01024,,,,GULSHAN POLYOLS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1106870400,,1106870400,0,0,0,0,1442016000,122.53-183.79,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,652895.00,1,0,18379,12253,1,1,1,0,0,1,0,6.23706e+07,0,0,652895,Security is under Surveillance Measure - Stage 1 Short Term ASM scrip
12746,BL,nse_cm,,SHAHALLOYS,SHAHALLOYS-BL,,SHAHALLOYS-BL,INE640C01011,,,,SHAH ALLOYS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1347148800,1348358400,0,63.86-67.80,0,0,1456077370,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,647379.00,1,0,6780,6386,1,1,1,0,0,1,0,1.97975e+07,0,0,647379,
11637,BE,nse_cm,,SALSTEEL,SALSTEEL-BE,,SALSTEEL,INE658G01014,,,,S.A.L. STEEL LTD.,,,1,1,-1,-1,2,-1,NSE,,,785721600,,785721600,0,0,1347148800,1348358400,0,44.86-46.68,0,0,1456081181,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2184833.00,1,0,4668,4486,1,1,1,0,0,1,0,8.49667e+07,0,0,2184833,Security is under Surveillance Measure - Stage II ESM Scrip
760758,SG,nse_cm,,760BR50,760BR50-SG,,760BR50-SG,IN1320250260,,,,SDL BR 7.60% 2050,,,1,100,-1,-1,2,-1,NSE,,,1454198400,,1454198400,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
29163,BL,nse_cm,,SWANDEF,SWANDEF-BL,,SWANDEF-BL,INE542F01020,,,,SWAN DEFENCE N HEVY IND L,,,10,1,-1,-1,2,-1,NSE,,,1421798400,,1421798400,0,0,0,0,0,1736.20-1843.40,0,0,1456081145,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,53893.00,1,0,184340,173620,1,1,1,0,0,1,0,5.26822e+07,0,0,53893,
27322,SG,nse_cm,,712PN36,712PN36-SG,,712PN36-SG,IN2820240256,,,,SDL PN 7.12% 2036,,,1,100,-1,-1,2,-1,NSE,,,1417910400,,1417910400,0,0,0,0,0,95.00-105.00,0,0,1456072749,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
3574,SG,nse_cm,,687MH33A,687MH33A-SG,,687MH33A-SG,IN2220210065,,,,SDL MH 6.87% 2033,,,1,100,-1,-1,2,-1,NSE,,,1306022400,,1306022400,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
9923,SG,nse_cm,,788NL32,788NL32-SG,,788NL32-SG,IN2620220011,,,,SDL NL 7.88% 2032,,,1,100,-1,-1,2,-1,NSE,,,1340496000,,1340496000,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+07,0,0,1000000,
12080,BL,nse_cm,,DELTAMAGNT,DELTAMAGNT-BL,,DELTAMAGNT-BL,INE393A01011,,,,DELTA MANUFACTURING LTD,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1410739200,1411257600,0,59.57-63.25,0,0,1456077329,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,354831.00,1,0,6325,5957,1,1,1,0,0,1,0,1.08511e+07,0,0,354831,
23759,SG,nse_cm,,741AP47,741AP47-SG,,741AP47-SG,IN1020240215,,,,SDL AP 7.41% 2047,,,1,100,-1,-1,2,-1,NSE,,,1400371200,,1400371200,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
15069,BL,nse_cm,,BLAL,BLAL-BL,,BLAL-BL,INE0N7W01012,,,,BEML LAND ASSETS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1366329600,,1366329600,0,0,1410393600,1410912000,0,183.08-194.40,0,0,1456077376,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,531009.00,1,0,19440,18308,1,1,1,0,0,1,0,4.16445e+07,0,0,531009,
30175,SG,nse_cm,,689TN28,689TN28-SG,,689TN28-SG,IN3120240681,,,,SDL TN 6.89% 2028,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,95.00-105.00,0,0,1456072750,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
19614,SG,nse_cm,,768TN30,768TN30-SG,,768TN30-SG,IN3120230278,,,,SDL TN 7.68% 2030,,,1,100,-1,-1,2,-1,NSE,,,1382832000,,1382832000,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
22082,SG,nse_cm,,726UP29,726UP29-SG,,726UP29-SG,IN3320190140,,,,SDL UP 7.26% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.71-111.31,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,943200.00,100,0,11131,10071,1,1,1,0,0,1,0,1.5e+08,0,0,943200,
15242,BL,nse_cm,,BIRLAMONEY,BIRLAMONEY-BL,,BIRLAMONEY-BL,INE865C01022,,,,ADITYA BIRLA MONEY LTD,,,1,1,-1,-1,2,-1,NSE,,,886809600,,886809600,0,0,1406160000,1406764800,0,129.33-137.31,0,0,1456077376,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,731794.00,1,0,13731,12933,1,1,1,0,0,1,0,5.65092e+07,0,0,731794,
23109,NA,nse_cm,,755PFC27,755PFC27-NA,,755PFC27-NA,INE134E08MZ8,,,,PFC 7.55% 2027 SR BS238,,,1,1,-1,-1,2,-1,NSE,,,1394928000,,1394928000,0,0,0,0,0,80000.00-120000.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,275400,0,0,999,
2380,SG,nse_cm,,708CG29,708CG29-SG,,708CG29-SG,IN3520200111,,,,SDL CG 7.08% 2029,,,1,100,-1,-1,2,-1,NSE,,,1298764800,,1298764800,0,0,0,0,0,95.00-105.00,0,0,1456072744,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23043,EQ,nse_cm,,RKSWAMY,RKSWAMY-EQ,,RKSWAMY,INE0NQ801033,,,,R K SWAMY LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1394668800,,1394668800,0,0,0,0,1440028800,83.48-125.20,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,958360.00,1,0,12520,8348,1,1,1,0,0,1,0,5.04772e+07,0,0,958360,Security is under Surveillance Measure - High low price variation was greater than 150% in previous 12 months
17116,SG,nse_cm,,744ML31,744ML31-SG,,744ML31-SG,IN2420230038,,,,SDL ML 7.44% 2031,,,1,100,-1,-1,2,-1,NSE,,,1373155200,,1373155200,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,
757748,SG,nse_cm,,694RJ35,694RJ35-SG,,694RJ35-SG,IN2920250122,,,,SDL RJ 6.94% 2035,,,1,100,-1,-1,2,-1,NSE,,,1438473600,,1438473600,0,0,0,0,0,95.00-105.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
9436,EQ,nse_cm,,AXISCADES,AXISCADES-EQ,,AXISCADES,INE555B01013,,,,AXISCADES TECH LTD,,,10,1,-1,-1,2,-1,NSE,,,662774400,,662774400,0,0,1125187200,1126051200,0,1341.70-1482.90,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,70791.00,1,0,148290,134170,1,1,1,0,0,1,0,4.25174e+07,0,0,70791,Security is under Surveillance Measure - Stage 2 Long Term ASM scrip
3422,NC,nse_cm,,745IGT26,745IGT26-NC,,745IGT26-NC,INE219X07199,,,,SEC RE NCD 7.45% SR.II,,,1,1,-1,-1,2,-1,NSE,,,1305072000,,1305072000,0,0,0,0,1398211200,800.00-1200.00,0,0,1456072745,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,28116.00,1,0,120000,80000,1,1,1,0,0,1,0,859846,0,0,28116,
24145,EQ,nse_cm,,RETAIL,RETAIL-EQ,,RETAIL,INE03DD01011,,,,JHS SVENDGAARD RETAIL V L,,,1,1,-1,-1,2,-1,NSE,,,1403827200,,1403827200,0,0,0,0,0,19.28-28.90,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,242130.00,1,0,2890,1928,1,1,1,0,0,1,0,7.4046e+06,0,0,242130,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
223,BL,nse_cm,,IEX,IEX-BL,,IEX-BL,INE022Q01020,,,,INDIAN ENERGY EXC LTD,,,1,1,-1,-1,2,-1,NSE,,,1193184000,,1193184000,0,0,0,0,1454630400,121.66-129.18,0,0,1456077326,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,806981.00,1,0,12918,12166,1,1,1,0,0,1,0,8.91693e+08,0,0,806981,
25907,EQ,nse_cm,,WAAREEENER,WAAREEENER-EQ,,WAAREEENER,INE377N01017,,,,WAAREE ENERGIES LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1414540800,,1414540800,0,0,0,0,1445731200,2607.90-3187.30,0,0,1456081180,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,34229.00,1,0,318730,260790,1,1,1,0,0,1,0,2.87641e+08,0,0,34229,
21953,N5,nse_cm,,833TPL27,833TPL27-N5,,833TPL27-N5,INE725H08188,,,,TPL 8.33% 2027 SR P,,,1,1,-1,-1,2,-1,NSE,,,1390953600,,1390953600,0,0,0,0,0,80000.00-120000.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,
760314,N0,nse_cm,,805SICCL35,805SICCL35-N0,,805SICCL35-N0,INE535H08819,,,,SICCL 8.05% 2035 SR 22,,,1,1,-1,-1,2,-1,NSE,,,1446076800,,1446076800,0,0,0,0,0,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,326.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,10000,0,0,326,
6071,BL,nse_cm,,ATGL,ATGL-BL,,ATGL-BL,INE399L01023,,,,ADANI TOTAL GAS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1225843200,,1225843200,0,0,0,0,1434240000,503.65-534.75,0,0,1456077363,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,191366.00,1,0,53475,50365,1,1,1,0,0,1,0,1.09981e+09,0,0,191366,
20396,SG,nse_cm,,772KA35,772KA35-SG,,772KA35-SG,IN1920230100,,,,SDL KA 7.72% 2035,,,1,100,-1,-1,2,-1,NSE,,,1386460800,,1386460800,0,0,0,0,0,94.67-104.63,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1003399.00,100,0,10463,9467,1,1,1,0,0,1,0,2e+08,0,0,1003399,
7296,SG,nse_cm,,698GA31,698GA31-SG,,698GA31-SG,IN1420210156,,,,SDL GA 6.98% 2031,,,1,100,-1,-1,2,-1,NSE,,,1324771200,,1324771200,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,
1805,EQ,nse_cm,,KABRAEXTRU,KABRAEXTRU-EQ,,KABRAEXTRU,INE900B01029,,,,KABRA EXTRUSION TECHNIK L,,,1,1,-1,-1,2,-1,NSE,,,493603200,,494812800,0,0,0,0,1436486400,200.33-300.49,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,399319.00,1,0,30049,20033,1,1,1,0,0,1,0,3.49728e+07,0,0,399319,Security is under Surveillance Measure - EPS based on previous 4 trailing quarters in the scrip is zero
759232,SG,nse_cm,,738HR41,738HR41-SG,,738HR41-SG,IN1620250234,,,,SDL HR 7.38% 2041,,,1,100,-1,-1,2,-1,NSE,,,1446336000,,1446336000,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
13908,SG,nse_cm,,762TN43,762TN43-SG,,762TN43-SG,IN3120220287,,,,SDL TN 7.62% 2043,,,1,100,-1,-1,2,-1,NSE,,,1359504000,,1359504000,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
12904,GB,nse_cm,,SGBAUG27,SGBAUG27-GB,,SGBAUG27-GB,IN0020190107,,,,2.50%GOLDBONDS2027SR-III,,,1,1,-1,-1,2,-1,NSE,,,1250985600,,1250985600,0,0,0,0,0,13712.66-16759.90,0,0,1456077754,,,,,,,,,,CASH,,,,,349900,,,,0,20,,0.0000,T+1,315513000,0,1,6563.00,1,0,1.67599e+06,1.37127e+06,1,1,1,0,0,1,0,1.02484e+06,0,0,6563,
3707,SG,nse_cm,,686MH32,686MH32-SG,,686MH32-SG,IN2220210107,,,,SDL MH 6.86% 2032,,,1,100,-1,-1,2,-1,NSE,,,1307232000,,1307232000,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
19187,BL,nse_cm,,SFL,SFL-BL,,SFL-BL,INE916U01025,,,,SHEELA FOAM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1165708800,,1165708800,0,0,0,0,1356134400,546.10-579.80,0,0,1456077381,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,174372.00,1,0,57980,54610,1,1,1,0,0,1,0,1.08711e+08,0,0,174372,
17888,EQ,nse_cm,,GATECH,GATECH-EQ,,GATECH,INE224E01028,,,,GACM TECHNOLOGIES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1153872000,,1153872000,0,0,0,0,1430265600,0.40-0.60,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,36059672.00,1,0,60,40,1,1,1,0,0,1,0,1.10274e+09,0,0,36059672,Security is under Surveillance Measure - High low price variation was greater than 100% in previous 6 months
29598,EQ,nse_cm,,REPCOHOME,REPCOHOME-EQ,,REPCOHOME,INE612J01015,,,,REPCO HOME FINANCE LTD,,,5,1,-1,-1,2,-1,NSE,,,1049241600,,1049241600,0,0,0,0,1455321600,312.40-468.50,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,256063.00,1,0,46850,31240,1,1,1,0,0,1,0,6.25614e+07,0,0,256063,
18359,EQ,nse_cm,,SANDUMA,SANDUMA-EQ,,SANDUMA,INE149K01016,,,,SANDUR MANG & IRON ORES L,,,1,1,-1,-1,2,-1,NSE,,,1378512000,,1378512000,0,0,0,0,1442966400,161.37-242.05,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,495340.00,1,0,24205,16137,1,1,1,0,0,1,0,4.86105e+08,0,0,495340,
24989,SG,nse_cm,,726KL39,726KL39-SG,,726KL39-SG,IN2020240122,,,,SDL KL 7.26% 2039,,,1,100,-1,-1,2,-1,NSE,,,1409443200,,1409443200,0,0,0,0,0,95.00-105.00,0,0,1456072749,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
760717,BE,nse_cm,,HALDER,HALDER-BE,,HALDER,INE115S01010,,,,HALDER VENTURE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1453248000,,1453248000,0,0,0,0,0,245.05-270.75,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,387746.00,1,0,27075,24505,1,1,1,0,0,1,0,1.24381e+07,0,0,387746,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
4568,EQ,nse_cm,,ATLASCYCLE,ATLASCYCLE-EQ,,ATLASCYCLE,INE446A01025,,,,ATLAS CYCLE (HARYANA) LTD,,,1,1,-1,-1,2,-1,NSE,,,530496000,,530496000,0,0,1319068800,1319587200,0,72.40-108.60,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,212675.00,1,0,10860,7240,1,1,1,0,0,1,0,6.50384e+06,0,0,212675,Security is under Surveillance Measure - EPS based on previous 4 trailing quarters in the scrip is zero
7693,SG,nse_cm,,71KA32,71KA32-SG,,71KA32-SG,IN1920210219,,,,SDL KA 7.1% 2032,,,1,100,-1,-1,2,-1,NSE,,,1325980800,,1325980800,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
22457,SG,nse_cm,,671TS50,671TS50-SG,,671TS50-SG,IN4520200150,,,,SDL TS 6.71% 2050,,,1,100,-1,-1,2,-1,NSE,,,1283644800,,1283644800,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
15199,EQ,nse_cm,,MANAKSIA,MANAKSIA-EQ,,MANAKSIA,INE015D01022,,,,MANAKSIA LTD.,,,1,1,-1,-1,2,-1,NSE,,,884217600,,884217600,0,0,1410566400,1411084800,0,48.81-73.21,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1639072.00,1,0,7321,4881,1,1,1,0,0,1,0,6.5534e+07,0,0,1639072,
21614,EQ,nse_cm,,ABCAPITAL,ABCAPITAL-EQ,,ABCAPITAL,INE674K01013,,,,ADITYA BIRLA CAPITAL LTD.,,,5,1,-1,-1,2,-1,NSE,,,1188691200,,1188691200,0,0,1219276800,1219795200,0,310.40-379.30,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,287885.00,1,0,37930,31040,1,1,1,0,0,1,0,2.61715e+09,0,0,287885,Security is under Surveillance Measure - Close to Close price movement was greater than 100% in previous 365 days
5342,SG,nse_cm,,71JK33A,71JK33A-SG,,71JK33A-SG,IN4920210056,,,,SDL JK 7.1% 2033,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,90.25-99.75,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1052600.00,100,0,9975,9025,1,1,1,0,0,1,0,5e+07,0,0,1052600,
760516,SG,nse_cm,,762WB41,762WB41-SG,,762WB41-SG,IN3420250208,,,,SDL WB 7.62% 2041,,,1,100,-1,-1,2,-1,NSE,,,1451433600,,1451433600,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
27431,N0,nse_cm,,935TSI32,935TSI32-N0,,935TSI32-N0,INE1C3207032,,,,TSI 9.35% 32 SR I-F,,,1,1,-1,-1,2,-1,NSE,,,1418342400,,1418342400,0,0,0,0,1450224000,83474.24-125211.36,0,0,1456072749,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,958.00,1,0,1.25211e+07,8.34742e+06,1,1,1,0,0,1,0,124941,0,0,958,
7928,BL,nse_cm,,BYKE,BYKE-BL,,BYKE-BL,INE319B01014,,,,THE BYKE HOSPITALITY LTD,,,1,1,-1,-1,2,-1,NSE,,,1113523200,,1113523200,0,0,1410825600,1411344000,0,46.84-49.72,0,0,1456077365,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1709533.00,1,0,4972,4684,1,1,1,0,0,1,0,5.22793e+07,0,0,1709533,
10782,SG,nse_cm,,775PN42,775PN42-SG,,775PN42-SG,IN2820220076,,,,SDL PN 7.75% 2042,,,1,100,-1,-1,2,-1,NSE,,,1345939200,,1345939200,0,0,0,0,0,94.29-104.21,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1007550.00,100,0,10421,9429,1,1,1,0,0,1,0,5e+07,0,0,1007550,
29669,BL,nse_cm,,HEXT,HEXT-BL,,HEXT-BL,INE093A01041,,,,HEXAWARE TECHNOLOGIES LTD,,,5,1,-1,-1,2,-1,NSE,,,1424390400,,1424390400,0,0,0,0,1444521600,505.35-536.55,0,0,1456077388,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,185137.00,1,0,53655,50535,1,1,1,0,0,1,0,6.11016e+08,0,0,185137,
22225,SG,nse_cm,,714KA29A,714KA29A-SG,,714KA29A-SG,IN1920190130,,,,SDL KA 7.14% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.13-110.67,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,948360.00,100,0,11067,10013,1,1,1,0,0,1,0,4.2e+08,0,0,948360,
2837,EQ,nse_cm,,RANASUG,RANASUG-EQ,,RANASUG,INE625B01014,,,,RANA SUGARS LTD.,,,1,1,-1,-1,2,-1,NSE,,,793670400,,793670400,0,0,1411603200,1412121600,0,8.86-13.28,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,5021667.00,1,0,1328,886,1,1,1,0,0,1,0,1.53568e+08,0,0,5021667,
8359,SG,nse_cm,,725MZ34,725MZ34-SG,,725MZ34-SG,IN2520210070,,,,SDL MZ 7.25% 2034,,,1,100,-1,-1,2,-1,NSE,,,1331424000,,1331424000,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,294300.00,100,0,10500,9500,1,1,1,0,0,1,0,9e+06,0,0,294300,
9719,SG,nse_cm,,773WB32,773WB32-SG,,773WB32-SG,IN3420220011,,,,SDL WB 7.73% 2032,,,1,100,-1,-1,2,-1,NSE,,,1338076800,,1338076800,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
